        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , PWR_SRC Power Draw [W] , PWR_SRC Voltage [V] , PerfCap Reason [] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2024-12-09 14:49:25 ,         870.0   ,           1500.2   ,               70.8   ,        79.7   ,            484   ,         98   ,                       53   ,                   0   ,                    4   ,               38.3   ,                  17.1   ,                 34.8   ,              12.4   ,               1   ,        0.6000   ,               78.0   ,                 13647   ,
2024-12-09 14:49:26 ,         885.0   ,           1500.2   ,               70.8   ,        79.8   ,            484   ,         98   ,                       54   ,                   0   ,                    4   ,               38.6   ,                  17.4   ,                 35.1   ,              12.4   ,               1   ,        0.6000   ,               69.0   ,                 13646   ,
2024-12-09 14:49:27 ,         855.0   ,           1500.2   ,               70.6   ,        79.7   ,            484   ,         99   ,                       54   ,                   0   ,                    3   ,               38.8   ,                  17.5   ,                 35.3   ,              12.4   ,               1   ,        0.6000   ,               74.0   ,                 13646   ,
2024-12-09 14:49:28 ,         765.0   ,           1500.2   ,               70.5   ,        79.5   ,            484   ,         99   ,                       54   ,                   0   ,                    3   ,               38.3   ,                  17.3   ,                 34.8   ,              12.4   ,               1   ,        0.6000   ,               73.0   ,                 13647   ,
2024-12-09 14:49:29 ,         840.0   ,           1500.2   ,               70.5   ,        79.7   ,            484   ,         98   ,                       54   ,                   0   ,                    4   ,               38.2   ,                  17.3   ,                 34.7   ,              12.4   ,               1   ,        0.6000   ,               79.0   ,                 13647   ,
2024-12-09 14:49:30 ,         855.0   ,           1500.2   ,               70.5   ,        79.6   ,            484   ,         98   ,                       54   ,                   0   ,                    4   ,               38.0   ,                  17.1   ,                 34.5   ,              12.4   ,               1   ,        0.6000   ,               75.0   ,                 13647   ,
2024-12-09 14:49:31 ,         855.0   ,           1500.2   ,               70.5   ,        79.6   ,            484   ,         98   ,                       54   ,                   0   ,                    4   ,               39.0   ,                  17.7   ,                 35.5   ,              12.4   ,               1   ,        0.6000   ,               78.0   ,                 13642   ,
2024-12-09 14:49:32 ,         810.0   ,           1500.2   ,               70.3   ,        79.3   ,            484   ,         98   ,                       54   ,                   0   ,                    3   ,               38.5   ,                  17.5   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               72.0   ,                 13643   ,
2024-12-09 14:49:33 ,         840.0   ,           1500.2   ,               70.4   ,        79.4   ,            484   ,         99   ,                       53   ,                   0   ,                    4   ,               38.4   ,                  17.4   ,                 34.9   ,              12.4   ,               1   ,        0.6000   ,               85.0   ,                 13646   ,
2024-12-09 14:49:34 ,         795.0   ,           1500.2   ,               70.3   ,        79.4   ,            484   ,         98   ,                       53   ,                   0   ,                    3   ,               38.7   ,                  17.5   ,                 35.2   ,              12.4   ,               1   ,        0.6000   ,               81.0   ,                 13645   ,
2024-12-09 14:49:35 ,         840.0   ,           1500.2   ,               70.4   ,        79.4   ,            484   ,         98   ,                       53   ,                   0   ,                    4   ,               38.1   ,                  17.1   ,                 34.6   ,              12.4   ,               1   ,        0.6000   ,               98.0   ,                 13644   ,
2024-12-09 14:49:36 ,         810.0   ,           1500.2   ,               70.9   ,        79.9   ,            484   ,         99   ,                       54   ,                   0   ,                    4   ,               38.4   ,                  17.4   ,                 34.9   ,              12.4   ,               1   ,        0.6000   ,               74.0   ,                 13642   ,
2024-12-09 14:49:37 ,         885.0   ,           1500.2   ,               71.0   ,        80.1   ,            484   ,         99   ,                       53   ,                   0   ,                    4   ,               38.6   ,                  17.4   ,                 35.1   ,              12.4   ,               1   ,        0.6000   ,               72.0   ,                 13640   ,
2024-12-09 14:49:38 ,         795.0   ,           1500.2   ,               70.7   ,        79.8   ,            484   ,         98   ,                       53   ,                   0   ,                    3   ,               38.1   ,                  17.2   ,                 34.6   ,              12.4   ,               1   ,        0.6000   ,               77.0   ,                 13643   ,
2024-12-09 14:49:39 ,         840.0   ,           1500.2   ,               70.7   ,        79.9   ,            484   ,         99   ,                       53   ,                   0   ,                    4   ,               38.4   ,                  17.2   ,                 34.9   ,              12.4   ,               1   ,        0.6000   ,               76.0   ,                 13643   ,
2024-12-09 14:49:40 ,         855.0   ,           1500.2   ,               70.8   ,        79.8   ,            484   ,         98   ,                       53   ,                   0   ,                    3   ,               38.5   ,                  17.2   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               72.0   ,                 13642   ,
2024-12-09 14:49:41 ,         765.0   ,           1500.2   ,               70.6   ,        79.6   ,            484   ,         99   ,                       54   ,                   0   ,                    4   ,               38.3   ,                  17.1   ,                 34.8   ,              12.4   ,               1   ,        0.6000   ,               71.0   ,                 13640   ,
2024-12-09 14:49:42 ,         780.0   ,           1500.2   ,               70.7   ,        79.6   ,            484   ,         99   ,                       54   ,                   0   ,                    4   ,               38.7   ,                  17.2   ,                 35.2   ,              12.4   ,               1   ,        0.6000   ,               76.0   ,                 13641   ,
2024-12-09 14:49:43 ,         810.0   ,           1500.2   ,               70.8   ,        79.7   ,            484   ,         99   ,                       53   ,                   0   ,                    4   ,               38.5   ,                  17.2   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               76.0   ,                 13642   ,
2024-12-09 14:49:44 ,         915.0   ,           1500.2   ,               70.8   ,        79.7   ,            484   ,         98   ,                       53   ,                   0   ,                    3   ,               38.5   ,                  17.4   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               77.0   ,                 13656   ,
2024-12-09 14:49:45 ,         825.0   ,           1500.2   ,               70.8   ,        79.8   ,            484   ,         98   ,                       53   ,                   0   ,                    3   ,               38.2   ,                  17.3   ,                 34.7   ,              12.4   ,               1   ,        0.6000   ,               83.0   ,                 13656   ,
2024-12-09 14:49:46 ,         795.0   ,           1500.2   ,               70.9   ,        80.0   ,            484   ,         99   ,                       54   ,                   0   ,                    3   ,               38.6   ,                  17.3   ,                 35.1   ,              12.4   ,               1   ,        0.6000   ,               77.0   ,                 13654   ,
2024-12-09 14:49:47 ,         870.0   ,           1500.2   ,               70.8   ,        79.8   ,            484   ,         99   ,                       53   ,                   0   ,                    4   ,               38.3   ,                  17.3   ,                 34.8   ,              12.4   ,               1   ,        0.6000   ,               79.0   ,                 13655   ,
2024-12-09 14:49:48 ,         855.0   ,           1500.2   ,               70.9   ,        79.9   ,            484   ,         99   ,                       53   ,                   0   ,                    4   ,               38.2   ,                  17.1   ,                 34.7   ,              12.4   ,               1   ,        0.6000   ,               77.0   ,                 13655   ,
2024-12-09 14:49:49 ,         825.0   ,           1500.2   ,               70.9   ,        80.1   ,            484   ,         99   ,                       53   ,                   0   ,                    4   ,               38.7   ,                  17.5   ,                 35.2   ,              12.4   ,               1   ,        0.6000   ,               79.0   ,                 13655   ,
2024-12-09 14:49:50 ,         840.0   ,           1500.2   ,               71.0   ,        80.0   ,            484   ,         99   ,                       54   ,                   0   ,                    3   ,               38.4   ,                  17.3   ,                 34.9   ,              12.4   ,               1   ,        0.6000   ,               76.0   ,                 13653   ,
2024-12-09 14:49:51 ,         870.0   ,           1500.2   ,               71.2   ,        80.4   ,            484   ,         99   ,                       53   ,                   0   ,                    3   ,               38.4   ,                  17.2   ,                 34.9   ,              12.4   ,               1   ,        0.6000   ,               77.0   ,                 13655   ,
2024-12-09 14:49:53 ,         870.0   ,           1500.2   ,               71.3   ,        80.3   ,            484   ,         99   ,                       53   ,                   0   ,                    4   ,               38.4   ,                  17.3   ,                 34.9   ,              12.4   ,               1   ,        0.6000   ,               82.0   ,                 13475   ,
2024-12-09 14:49:54 ,         930.0   ,           1500.2   ,               71.4   ,        80.4   ,            484   ,         99   ,                       53   ,                   0   ,                    4   ,               38.4   ,                  17.2   ,                 34.9   ,              12.4   ,               1   ,        0.6000   ,               69.0   ,                 13474   ,
2024-12-09 14:49:55 ,         870.0   ,           1500.2   ,               71.3   ,        80.2   ,            484   ,         98   ,                       53   ,                   0   ,                    3   ,               38.7   ,                  17.4   ,                 35.2   ,              12.4   ,               1   ,        0.6000   ,               83.0   ,                 13475   ,
2024-12-09 14:49:56 ,         855.0   ,           1500.2   ,               71.4   ,        80.2   ,            484   ,         99   ,                       53   ,                   0   ,                    3   ,               38.5   ,                  17.2   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               83.0   ,                 13475   ,
2024-12-09 14:49:57 ,         855.0   ,           1500.2   ,               71.5   ,        80.6   ,            484   ,         99   ,                       53   ,                   0   ,                    3   ,               38.5   ,                  17.2   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               78.0   ,                 13475   ,
2024-12-09 14:49:58 ,         810.0   ,           1500.2   ,               71.5   ,        80.5   ,            484   ,         98   ,                       53   ,                   0   ,                    3   ,               38.5   ,                  17.3   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               90.0   ,                 13474   ,
2024-12-09 14:49:59 ,         810.0   ,           1500.2   ,               71.6   ,        80.6   ,            484   ,         99   ,                       53   ,                   0   ,                    4   ,               38.7   ,                  17.4   ,                 35.2   ,              12.4   ,               1   ,        0.6000   ,               80.0   ,                 13471   ,
2024-12-09 14:50:00 ,         855.0   ,           1500.2   ,               71.6   ,        80.6   ,            484   ,         99   ,                       54   ,                   0   ,                    4   ,               38.3   ,                  17.1   ,                 34.8   ,              12.4   ,               1   ,        0.6000   ,               81.0   ,                 13468   ,
2024-12-09 14:50:01 ,         855.0   ,           1500.2   ,               71.9   ,        80.9   ,            484   ,         98   ,                       53   ,                   0   ,                    3   ,               38.7   ,                  17.5   ,                 35.2   ,              12.4   ,               1   ,        0.6000   ,               80.0   ,                 13470   ,
2024-12-09 14:50:02 ,         885.0   ,           1500.2   ,               71.7   ,        80.5   ,            484   ,         99   ,                       53   ,                   0   ,                    3   ,               38.1   ,                  17.1   ,                 34.6   ,              12.4   ,               1   ,        0.6000   ,               81.0   ,                 13471   ,
2024-12-09 14:50:03 ,         825.0   ,           1500.2   ,               71.6   ,        80.7   ,            484   ,         98   ,                       52   ,                   0   ,                    3   ,               38.4   ,                  17.2   ,                 34.9   ,              12.4   ,               1   ,        0.6000   ,               74.0   ,                 13471   ,
2024-12-09 14:50:04 ,         870.0   ,           1500.2   ,               71.6   ,        80.7   ,            484   ,         99   ,                       52   ,                   0   ,                    4   ,               38.7   ,                  17.6   ,                 35.2   ,              12.4   ,               1   ,        0.6000   ,               80.0   ,                 13467   ,
2024-12-09 14:50:05 ,         795.0   ,           1500.2   ,               71.6   ,        80.7   ,            484   ,         99   ,                       53   ,                   0   ,                    4   ,               38.2   ,                  17.2   ,                 34.7   ,              12.4   ,               1   ,        0.6000   ,               76.0   ,                 13449   ,
2024-12-09 14:50:06 ,         825.0   ,           1500.2   ,               71.6   ,        80.8   ,            484   ,         98   ,                       53   ,                   0   ,                    4   ,               38.4   ,                  17.2   ,                 34.9   ,              12.4   ,               1   ,        0.6000   ,               77.0   ,                 13446   ,
2024-12-09 14:50:07 ,         870.0   ,           1500.2   ,               71.7   ,        80.8   ,            484   ,         99   ,                       53   ,                   0   ,                    3   ,               38.6   ,                  17.4   ,                 35.1   ,              12.4   ,               1   ,        0.6000   ,               83.0   ,                 13445   ,
2024-12-09 14:50:08 ,         870.0   ,           1500.2   ,               71.6   ,        80.6   ,            484   ,         99   ,                       53   ,                   0   ,                    3   ,               38.8   ,                  17.5   ,                 35.3   ,              12.4   ,               1   ,        0.6000   ,               75.0   ,                 13438   ,
2024-12-09 14:50:09 ,         870.0   ,           1500.2   ,               71.6   ,        80.7   ,            484   ,         99   ,                       53   ,                   0   ,                    3   ,               37.8   ,                  16.9   ,                 34.3   ,              12.4   ,               1   ,        0.6000   ,               79.0   ,                 13437   ,
2024-12-09 14:50:10 ,         810.0   ,           1500.2   ,               71.7   ,        80.6   ,            484   ,         98   ,                       53   ,                   0   ,                    4   ,               37.9   ,                  16.9   ,                 34.4   ,              12.4   ,               1   ,        0.6000   ,               78.0   ,                 13438   ,
2024-12-09 14:50:11 ,         870.0   ,           1500.2   ,               71.7   ,        80.8   ,            484   ,         99   ,                       53   ,                   0   ,                    4   ,               38.0   ,                  17.0   ,                 34.5   ,              12.4   ,               1   ,        0.6000   ,               84.0   ,                 13439   ,
2024-12-09 14:50:12 ,         870.0   ,           1500.2   ,               71.7   ,        80.8   ,            484   ,         98   ,                       53   ,                   0   ,                    4   ,               38.3   ,                  17.1   ,                 34.8   ,              12.4   ,               1   ,        0.6000   ,               86.0   ,                 13437   ,
2024-12-09 14:50:13 ,         885.0   ,           1500.2   ,               71.5   ,        80.4   ,            484   ,         98   ,                       53   ,                   0   ,                    3   ,               38.0   ,                  17.1   ,                 34.5   ,              12.4   ,               1   ,        0.6000   ,               80.0   ,                 13437   ,
2024-12-09 14:50:14 ,         795.0   ,           1500.2   ,               71.5   ,        80.4   ,            484   ,         98   ,                       54   ,                   0   ,                    3   ,               38.5   ,                  17.3   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               75.0   ,                 13438   ,
2024-12-09 14:50:15 ,         855.0   ,           1500.2   ,               71.6   ,        80.8   ,            484   ,         98   ,                       54   ,                   0   ,                    3   ,               38.6   ,                  17.3   ,                 35.1   ,              12.4   ,               1   ,        0.6000   ,               78.0   ,                 13438   ,
2024-12-09 14:50:16 ,         780.0   ,           1500.2   ,               71.5   ,        80.6   ,            484   ,         98   ,                       54   ,                   0   ,                    4   ,               39.0   ,                  17.6   ,                 35.5   ,              12.4   ,               1   ,        0.6000   ,               76.0   ,                 13438   ,
2024-12-09 14:50:17 ,         810.0   ,           1500.2   ,               71.4   ,        80.6   ,            484   ,         99   ,                       53   ,                   0   ,                    4   ,               38.7   ,                  17.4   ,                 35.2   ,              12.4   ,               1   ,        0.6000   ,               81.0   ,                 13438   ,
2024-12-09 14:50:18 ,         855.0   ,           1500.2   ,               71.4   ,        80.4   ,            484   ,         98   ,                       53   ,                   0   ,                    3   ,               38.4   ,                  17.2   ,                 34.9   ,              12.4   ,               1   ,        0.6000   ,               81.0   ,                 13436   ,
2024-12-09 14:50:19 ,         870.0   ,           1500.2   ,               71.4   ,        80.6   ,            484   ,         98   ,                       53   ,                   0   ,                    3   ,               38.7   ,                  17.4   ,                 35.2   ,              12.4   ,               1   ,        0.6000   ,               77.0   ,                 13426   ,
2024-12-09 14:50:20 ,         855.0   ,           1500.2   ,               71.5   ,        80.5   ,            484   ,         98   ,                       53   ,                   0   ,                    3   ,               38.7   ,                  17.5   ,                 35.2   ,              12.4   ,               1   ,        0.6000   ,               77.0   ,                 13426   ,
2024-12-09 14:50:21 ,         840.0   ,           1500.2   ,               71.3   ,        80.3   ,            484   ,         98   ,                       52   ,                   0   ,                    4   ,               38.5   ,                  17.3   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               84.0   ,                 13425   ,
2024-12-09 14:50:22 ,         855.0   ,           1500.2   ,               71.5   ,        80.6   ,            484   ,         98   ,                       53   ,                   0   ,                    4   ,               38.8   ,                  17.7   ,                 35.3   ,              12.4   ,               1   ,        0.6000   ,               77.0   ,                 13411   ,
2024-12-09 14:50:23 ,         825.0   ,           1500.2   ,               71.6   ,        80.6   ,            484   ,         98   ,                       53   ,                   0   ,                    4   ,               38.4   ,                  17.2   ,                 34.9   ,              12.4   ,               1   ,        0.6000   ,               82.0   ,                 13411   ,
2024-12-09 14:50:24 ,         855.0   ,           1500.2   ,               71.4   ,        80.5   ,            484   ,         98   ,                       53   ,                   0   ,                    3   ,               38.6   ,                  17.5   ,                 35.1   ,              12.4   ,               1   ,        0.6000   ,               73.0   ,                 13412   ,
2024-12-09 14:50:25 ,         840.0   ,           1500.2   ,               71.4   ,        80.4   ,            484   ,         98   ,                       53   ,                   0   ,                    4   ,               38.6   ,                  17.4   ,                 35.1   ,              12.4   ,               1   ,        0.6000   ,               73.0   ,                 13409   ,
2024-12-09 14:50:26 ,         780.0   ,           1500.2   ,               71.6   ,        80.4   ,            484   ,         99   ,                       53   ,                   0   ,                    3   ,               38.3   ,                  17.3   ,                 34.8   ,              12.4   ,               1   ,        0.6000   ,               79.0   ,                 13408   ,
2024-12-09 14:50:27 ,         795.0   ,           1500.2   ,               71.5   ,        80.4   ,            484   ,         98   ,                       53   ,                   0   ,                    4   ,               38.2   ,                  17.2   ,                 34.7   ,              12.4   ,               1   ,        0.6000   ,               80.0   ,                 13406   ,
2024-12-09 14:50:28 ,         870.0   ,           1500.2   ,               71.6   ,        80.8   ,            484   ,         99   ,                       53   ,                   0   ,                    4   ,               38.0   ,                  17.0   ,                 34.5   ,              12.4   ,               1   ,        0.6000   ,               79.0   ,                 13406   ,
2024-12-09 14:50:29 ,         810.0   ,           1500.2   ,               71.7   ,        80.8   ,            484   ,         98   ,                       53   ,                   0   ,                    4   ,               38.7   ,                  17.4   ,                 35.2   ,              12.4   ,               1   ,        0.6000   ,               82.0   ,                 13406   ,
2024-12-09 14:50:30 ,         825.0   ,           1500.2   ,               71.5   ,        80.7   ,            484   ,         98   ,                       53   ,                   0   ,                    3   ,               38.7   ,                  17.4   ,                 35.2   ,              12.4   ,               1   ,        0.6000   ,               76.0   ,                 13406   ,
2024-12-09 14:50:31 ,         795.0   ,           1500.2   ,               71.6   ,        80.8   ,            484   ,         99   ,                       54   ,                   0   ,                    3   ,               38.6   ,                  17.4   ,                 35.1   ,              12.4   ,               1   ,        0.6000   ,               80.0   ,                 13405   ,
2024-12-09 14:50:32 ,         795.0   ,           1500.2   ,               71.6   ,        80.8   ,            484   ,         99   ,                       53   ,                   0   ,                    3   ,               38.7   ,                  17.5   ,                 35.2   ,              12.4   ,               1   ,        0.6000   ,               80.0   ,                 13405   ,
2024-12-09 14:50:33 ,         870.0   ,           1500.2   ,               71.6   ,        80.7   ,            484   ,         99   ,                       53   ,                   0   ,                    4   ,               38.5   ,                  17.4   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               77.0   ,                 13402   ,
2024-12-09 14:50:34 ,         870.0   ,           1500.2   ,               71.6   ,        80.6   ,            484   ,         98   ,                       53   ,                   0   ,                    4   ,               38.7   ,                  17.5   ,                 35.2   ,              12.4   ,               1   ,        0.6000   ,               80.0   ,                 13404   ,
2024-12-09 14:50:35 ,         855.0   ,           1500.2   ,               71.6   ,        80.5   ,            484   ,         98   ,                       53   ,                   0   ,                    4   ,               38.6   ,                  17.5   ,                 35.1   ,              12.4   ,               1   ,        0.6000   ,               79.0   ,                 13405   ,
2024-12-09 14:50:36 ,         900.0   ,           1500.2   ,               71.6   ,        80.6   ,            484   ,         98   ,                       53   ,                   0   ,                    3   ,               38.5   ,                  17.5   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               79.0   ,                 13408   ,
2024-12-09 14:50:37 ,         885.0   ,           1500.2   ,               71.9   ,        80.9   ,            484   ,         99   ,                       53   ,                   0   ,                    4   ,               38.1   ,                  17.1   ,                 34.6   ,              12.4   ,               1   ,        0.6000   ,               86.0   ,                 13411   ,
2024-12-09 14:50:38 ,         780.0   ,           1500.2   ,               72.2   ,        81.4   ,            484   ,         98   ,                       52   ,                   0   ,                    3   ,               38.4   ,                  17.3   ,                 34.9   ,              12.4   ,               1   ,        0.6000   ,               80.0   ,                 13412   ,
2024-12-09 14:50:39 ,         780.0   ,           1500.2   ,               72.1   ,        81.2   ,            484   ,         98   ,                       52   ,                   0   ,                    4   ,               38.2   ,                  17.2   ,                 34.7   ,              12.4   ,               1   ,        0.6000   ,               76.0   ,                 13411   ,
2024-12-09 14:50:40 ,         840.0   ,           1500.2   ,               72.0   ,        81.0   ,            484   ,         99   ,                       52   ,                   0   ,                    4   ,               38.5   ,                  17.4   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               75.0   ,                 13399   ,
2024-12-09 14:50:41 ,         855.0   ,           1500.2   ,               72.0   ,        81.1   ,            484   ,         98   ,                       53   ,                   0   ,                    3   ,               38.6   ,                  17.5   ,                 35.1   ,              12.4   ,               1   ,        0.6000   ,               88.0   ,                 13405   ,
2024-12-09 14:50:42 ,         795.0   ,           1500.2   ,               72.1   ,        81.0   ,            484   ,         99   ,                       53   ,                   0   ,                    3   ,               38.6   ,                  17.5   ,                 35.1   ,              12.4   ,               1   ,        0.6000   ,               79.0   ,                 13405   ,
2024-12-09 14:50:43 ,         885.0   ,           1500.2   ,               72.2   ,        81.1   ,            484   ,         98   ,                       53   ,                   0   ,                    3   ,               38.3   ,                  17.2   ,                 34.8   ,              12.4   ,               1   ,        0.6000   ,               80.0   ,                 13424   ,
2024-12-09 14:50:44 ,         855.0   ,           1500.2   ,               72.0   ,        81.0   ,            484   ,         99   ,                       53   ,                   0   ,                    4   ,               38.5   ,                  17.4   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               76.0   ,                 13423   ,
2024-12-09 14:50:45 ,         855.0   ,           1500.2   ,               72.0   ,        81.2   ,            484   ,         98   ,                       53   ,                   0   ,                    4   ,               37.9   ,                  17.0   ,                 34.4   ,              12.4   ,               1   ,        0.6000   ,               87.0   ,                 13422   ,
2024-12-09 14:50:46 ,         810.0   ,           1500.2   ,               71.9   ,        80.9   ,            484   ,         98   ,                       53   ,                   0   ,                    4   ,               38.7   ,                  17.5   ,                 35.2   ,              12.4   ,               1   ,        0.6000   ,               81.0   ,                 13413   ,
2024-12-09 14:50:47 ,         795.0   ,           1500.2   ,               71.8   ,        80.7   ,            484   ,         99   ,                       53   ,                   0   ,                    3   ,               38.5   ,                  17.4   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               79.0   ,                 13413   ,
2024-12-09 14:50:48 ,         855.0   ,           1500.2   ,               71.8   ,        80.8   ,            484   ,         99   ,                       53   ,                   0   ,                    3   ,               38.5   ,                  17.3   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               76.0   ,                 13412   ,
2024-12-09 14:50:49 ,         780.0   ,           1500.2   ,               71.9   ,        80.9   ,            484   ,         98   ,                       53   ,                   0   ,                    3   ,               38.3   ,                  17.3   ,                 34.8   ,              12.4   ,               1   ,        0.6000   ,               82.0   ,                 13412   ,
2024-12-09 14:50:50 ,         855.0   ,           1500.2   ,               71.9   ,        81.0   ,            484   ,         98   ,                       53   ,                   0   ,                    4   ,               38.5   ,                  17.4   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               79.0   ,                 13408   ,
2024-12-09 14:50:51 ,         855.0   ,           1500.2   ,               71.8   ,        80.8   ,            484   ,         99   ,                       53   ,                   0   ,                    4   ,               38.3   ,                  17.2   ,                 34.8   ,              12.4   ,               1   ,        0.6000   ,               80.0   ,                 13409   ,
2024-12-09 14:50:52 ,         855.0   ,           1500.2   ,               71.8   ,        81.0   ,            484   ,         99   ,                       53   ,                   0   ,                    4   ,               38.5   ,                  17.4   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               87.0   ,                 13409   ,
2024-12-09 14:50:53 ,         885.0   ,           1500.2   ,               71.9   ,        80.9   ,            484   ,         99   ,                       53   ,                   0   ,                    3   ,               38.3   ,                  17.3   ,                 34.8   ,              12.4   ,               1   ,        0.6000   ,               78.0   ,                 13407   ,
2024-12-09 14:50:54 ,         855.0   ,           1500.2   ,               72.0   ,        81.1   ,            484   ,         98   ,                       53   ,                   0   ,                    3   ,               38.6   ,                  17.5   ,                 35.1   ,              12.4   ,               1   ,        0.6000   ,               87.0   ,                 13403   ,
2024-12-09 14:50:55 ,         885.0   ,           1500.2   ,               71.8   ,        80.8   ,            484   ,         98   ,                       53   ,                   0   ,                    4   ,               38.5   ,                  17.4   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               77.0   ,                 13408   ,
2024-12-09 14:50:56 ,         825.0   ,           1500.2   ,               71.8   ,        81.0   ,            484   ,         98   ,                       53   ,                   0   ,                    4   ,               38.5   ,                  17.3   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               79.0   ,                 13407   ,
2024-12-09 14:50:57 ,         870.0   ,           1500.2   ,               71.8   ,        81.0   ,            484   ,         99   ,                       53   ,                   0   ,                    3   ,               38.4   ,                  17.4   ,                 34.9   ,              12.4   ,               1   ,        0.6000   ,               78.0   ,                 13408   ,
2024-12-09 14:50:58 ,         855.0   ,           1500.2   ,               71.6   ,        80.8   ,            484   ,         99   ,                       53   ,                   0   ,                    4   ,               39.0   ,                  17.8   ,                 35.5   ,              12.4   ,               1   ,        0.6000   ,               83.0   ,                 13408   ,
2024-12-09 14:50:59 ,         840.0   ,           1500.2   ,               71.7   ,        80.8   ,            484   ,         98   ,                       53   ,                   0   ,                    3   ,               38.7   ,                  17.6   ,                 35.2   ,              12.4   ,               1   ,        0.6000   ,               77.0   ,                 13407   ,
2024-12-09 14:51:00 ,         855.0   ,           1500.2   ,               71.7   ,        80.8   ,            484   ,         98   ,                       53   ,                   0   ,                    3   ,               38.2   ,                  17.3   ,                 34.7   ,              12.4   ,               1   ,        0.6000   ,               84.0   ,                 13406   ,
2024-12-09 14:51:01 ,         825.0   ,           1500.2   ,               71.7   ,        80.8   ,            484   ,         99   ,                       53   ,                   0   ,                    4   ,               38.6   ,                  17.5   ,                 35.1   ,              12.4   ,               1   ,        0.6000   ,               73.0   ,                 13408   ,
2024-12-09 14:51:02 ,         780.0   ,           1500.2   ,               71.6   ,        80.8   ,            484   ,         98   ,                       54   ,                   0   ,                    4   ,               38.7   ,                  17.6   ,                 35.2   ,              12.4   ,               1   ,        0.6000   ,               77.0   ,                 13408   ,
2024-12-09 14:51:03 ,         855.0   ,           1500.2   ,               71.6   ,        80.7   ,            484   ,         98   ,                       54   ,                   0   ,                    4   ,               38.6   ,                  17.6   ,                 35.1   ,              12.4   ,               1   ,        0.6000   ,               81.0   ,                 13403   ,
2024-12-09 14:51:04 ,         840.0   ,           1500.2   ,               71.6   ,        80.7   ,            484   ,         98   ,                       53   ,                   0   ,                    3   ,               38.7   ,                  17.6   ,                 35.2   ,              12.4   ,               1   ,        0.6000   ,               76.0   ,                 13407   ,
2024-12-09 14:51:05 ,         795.0   ,           1500.2   ,               71.5   ,        80.7   ,            484   ,         98   ,                       53   ,                   0   ,                    4   ,               38.4   ,                  17.3   ,                 34.9   ,              12.4   ,               1   ,        0.6000   ,               79.0   ,                 13407   ,
2024-12-09 14:51:06 ,         840.0   ,           1500.2   ,               71.5   ,        80.6   ,            484   ,         99   ,                       53   ,                   0   ,                    3   ,               38.4   ,                  17.4   ,                 34.9   ,              12.4   ,               1   ,        0.6000   ,               74.0   ,                 13407   ,
2024-12-09 14:51:07 ,         900.0   ,           1500.2   ,               71.6   ,        80.8   ,            484   ,         98   ,                       52   ,                   0   ,                    4   ,               38.4   ,                  17.3   ,                 34.9   ,              12.4   ,               1   ,        0.6000   ,               76.0   ,                 13405   ,
2024-12-09 14:51:08 ,         825.0   ,           1500.2   ,               71.4   ,        80.5   ,            484   ,         98   ,                       52   ,                   0   ,                    4   ,               38.5   ,                  17.4   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               82.0   ,                 13406   ,
2024-12-09 14:51:09 ,         840.0   ,           1500.2   ,               71.5   ,        80.6   ,            484   ,         99   ,                       53   ,                   0   ,                    3   ,               38.1   ,                  17.2   ,                 34.6   ,              12.4   ,               1   ,        0.6000   ,               75.0   ,                 13407   ,
2024-12-09 14:51:10 ,         840.0   ,           1500.2   ,               71.6   ,        80.7   ,            484   ,         99   ,                       53   ,                   0   ,                    3   ,               38.6   ,                  17.5   ,                 35.1   ,              12.4   ,               1   ,        0.6000   ,               83.0   ,                 13408   ,
2024-12-09 14:51:11 ,         795.0   ,           1500.2   ,               71.5   ,        80.6   ,            484   ,         98   ,                       52   ,                   0   ,                    4   ,               38.3   ,                  17.3   ,                 34.8   ,              12.4   ,               1   ,        0.6000   ,               83.0   ,                 13407   ,
