        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , PWR_SRC Power Draw [W] , PWR_SRC Voltage [V] , PerfCap Reason [] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2024-12-09 14:25:04 ,        1350.0   ,           1500.2   ,               67.1   ,        75.8   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.9   ,                   4.0   ,                 12.4   ,              12.4   ,              16   ,        0.6930   ,               72.0   ,                 13660   ,
2024-12-09 14:25:05 ,        1350.0   ,           1500.2   ,               66.8   ,        75.5   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.8   ,                   4.1   ,                 12.3   ,              12.4   ,              16   ,        0.6930   ,               71.0   ,                 13659   ,
2024-12-09 14:25:06 ,        1350.0   ,           1500.2   ,               66.7   ,        75.6   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.7   ,                   4.0   ,                 12.2   ,              12.4   ,              16   ,        0.6930   ,               70.0   ,                 13659   ,
2024-12-09 14:25:07 ,        1350.0   ,           1500.2   ,               66.4   ,        75.2   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.7   ,                   3.9   ,                 12.2   ,              12.4   ,              16   ,        0.6930   ,               69.0   ,                 13657   ,
2024-12-09 14:25:08 ,        1350.0   ,           1500.2   ,               66.3   ,        75.1   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.9   ,                   4.0   ,                 12.4   ,              12.4   ,              16   ,        0.6930   ,               70.0   ,                 13658   ,
2024-12-09 14:25:09 ,        1350.0   ,           1500.2   ,               65.8   ,        74.5   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.8   ,                   3.9   ,                 12.3   ,              12.4   ,              16   ,        0.6930   ,               71.0   ,                 13657   ,
2024-12-09 14:25:10 ,        1350.0   ,           1500.2   ,               65.7   ,        74.4   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.7   ,                   3.9   ,                 12.2   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 12615   ,
2024-12-09 14:25:11 ,        1350.0   ,           1500.2   ,               65.6   ,        74.3   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.7   ,                   3.8   ,                 12.2   ,              12.4   ,              16   ,        0.6930   ,               78.0   ,                 12612   ,
2024-12-09 14:25:12 ,        1350.0   ,           1500.2   ,               65.3   ,        73.9   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.8   ,                   3.8   ,                 12.3   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 12611   ,
2024-12-09 14:25:14 ,        1350.0   ,           1500.2   ,               65.3   ,        73.9   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.5   ,                   3.7   ,                 12.0   ,              12.4   ,              16   ,        0.6930   ,               80.0   ,                 12614   ,
2024-12-09 14:25:15 ,        1350.0   ,           1500.2   ,               65.0   ,        73.7   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.6   ,                   3.8   ,                 12.1   ,              12.4   ,              16   ,        0.6930   ,               78.0   ,                 12611   ,
2024-12-09 14:25:16 ,        1350.0   ,           1500.2   ,               65.1   ,        73.8   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.5   ,                   3.8   ,                 12.0   ,              12.4   ,              16   ,        0.6930   ,               92.0   ,                 12605   ,
2024-12-09 14:25:17 ,        1350.0   ,           1500.2   ,               65.5   ,        74.1   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.7   ,                   3.8   ,                 12.2   ,              12.4   ,              16   ,        0.6930   ,               77.0   ,                 12607   ,
2024-12-09 14:25:18 ,        1350.0   ,           1500.2   ,               65.5   ,        74.3   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.6   ,                   3.9   ,                 12.1   ,              12.4   ,              16   ,        0.6930   ,               79.0   ,                 12605   ,
2024-12-09 14:25:19 ,        1350.0   ,           1500.2   ,               65.3   ,        73.9   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.5   ,                   3.8   ,                 12.0   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 12608   ,
2024-12-09 14:25:20 ,        1350.0   ,           1500.2   ,               65.1   ,        73.7   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.5   ,                   3.9   ,                 12.0   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 12606   ,
2024-12-09 14:25:21 ,        1350.0   ,           1500.2   ,               64.8   ,        73.5   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.4   ,                   3.8   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 12607   ,
2024-12-09 14:25:22 ,        1350.0   ,           1500.2   ,               64.6   ,        73.3   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.4   ,                   3.8   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               66.0   ,                 12608   ,
2024-12-09 14:25:23 ,        1350.0   ,           1500.2   ,               64.5   ,        73.3   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.5   ,                   3.7   ,                 12.0   ,              12.4   ,              16   ,        0.6930   ,               80.0   ,                 12603   ,
2024-12-09 14:25:24 ,        1350.0   ,           1500.2   ,               64.3   ,        72.9   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.6   ,                   3.7   ,                 12.1   ,              12.4   ,              16   ,        0.6930   ,               77.0   ,                 12605   ,
2024-12-09 14:25:25 ,        1350.0   ,           1500.2   ,               64.3   ,        72.9   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.6   ,                   3.6   ,                 12.1   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 12605   ,
2024-12-09 14:25:26 ,        1350.0   ,           1500.2   ,               64.1   ,        72.8   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.5   ,                   3.7   ,                 12.0   ,              12.4   ,              16   ,        0.6930   ,               77.0   ,                 12605   ,
2024-12-09 14:25:27 ,        1350.0   ,           1500.2   ,               64.0   ,        72.6   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.5   ,                   3.8   ,                 12.0   ,              12.4   ,              16   ,        0.6930   ,               71.0   ,                 12604   ,
2024-12-09 14:25:28 ,        1350.0   ,           1500.2   ,               64.1   ,        72.7   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.5   ,                   3.7   ,                 12.0   ,              12.4   ,              16   ,        0.6930   ,               70.0   ,                 12605   ,
2024-12-09 14:25:29 ,        1350.0   ,           1500.2   ,               63.8   ,        72.5   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.4   ,                   3.7   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               90.0   ,                 12604   ,
2024-12-09 14:25:30 ,        1350.0   ,           1500.2   ,               64.3   ,        72.9   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.4   ,                   3.8   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,              100.0   ,                 12622   ,
2024-12-09 14:25:31 ,        1350.0   ,           1500.2   ,               64.4   ,        73.2   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.6   ,                   3.7   ,                 12.1   ,              12.4   ,              16   ,        0.6930   ,              100.0   ,                 12627   ,
2024-12-09 14:25:32 ,        1350.0   ,           1500.2   ,               65.0   ,        73.8   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.8   ,                   3.8   ,                 12.3   ,              12.4   ,              16   ,        0.6930   ,               92.0   ,                 12650   ,
2024-12-09 14:25:33 ,        1350.0   ,           1500.2   ,               65.3   ,        74.2   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.7   ,                   3.9   ,                 12.2   ,              12.4   ,              16   ,        0.6930   ,              100.0   ,                 12669   ,
2024-12-09 14:25:34 ,        1350.0   ,           1500.2   ,               65.7   ,        74.5   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.8   ,                   3.9   ,                 12.3   ,              12.4   ,              16   ,        0.6930   ,               92.0   ,                 12678   ,
2024-12-09 14:25:35 ,        1350.0   ,           1500.2   ,               66.0   ,        74.6   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.6   ,                   3.9   ,                 12.1   ,              12.4   ,              16   ,        0.6930   ,               79.0   ,                 12638   ,
2024-12-09 14:25:36 ,        1350.0   ,           1500.2   ,               66.0   ,        74.8   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.7   ,                   3.8   ,                 12.2   ,              12.4   ,              16   ,        0.6930   ,               96.0   ,                 12638   ,
2024-12-09 14:25:37 ,        1350.0   ,           1500.2   ,               66.1   ,        74.9   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.8   ,                   3.9   ,                 12.3   ,              12.4   ,              16   ,        0.6930   ,               80.0   ,                 12628   ,
2024-12-09 14:25:38 ,        1350.0   ,           1500.2   ,               65.8   ,        74.5   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.7   ,                   4.0   ,                 12.2   ,              12.4   ,              16   ,        0.6930   ,               72.0   ,                 12638   ,
2024-12-09 14:25:39 ,        1350.0   ,           1500.2   ,               65.6   ,        74.3   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.7   ,                   3.9   ,                 12.2   ,              12.4   ,              16   ,        0.6930   ,               78.0   ,                 12639   ,
2024-12-09 14:25:40 ,        1350.0   ,           1500.2   ,               65.5   ,        74.3   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.6   ,                   3.8   ,                 12.1   ,              12.4   ,              16   ,        0.6930   ,               70.0   ,                 12644   ,
2024-12-09 14:25:41 ,        1350.0   ,           1500.2   ,               65.3   ,        74.0   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.7   ,                   3.7   ,                 12.2   ,              12.4   ,              16   ,        0.6930   ,               73.0   ,                 12640   ,
2024-12-09 14:25:42 ,        1350.0   ,           1500.2   ,               65.1   ,        73.8   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.6   ,                   3.7   ,                 12.1   ,              12.4   ,              16   ,        0.6930   ,               78.0   ,                 12643   ,
2024-12-09 14:25:43 ,        1350.0   ,           1500.2   ,               65.0   ,        73.7   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.6   ,                   3.8   ,                 12.1   ,              12.4   ,              16   ,        0.6930   ,               77.0   ,                 12641   ,
2024-12-09 14:25:44 ,        1350.0   ,           1500.2   ,               65.0   ,        73.7   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.5   ,                   3.8   ,                 12.0   ,              12.4   ,              16   ,        0.6930   ,              100.0   ,                 12635   ,
2024-12-09 14:25:45 ,        1350.0   ,           1500.2   ,               65.2   ,        73.9   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.6   ,                   4.0   ,                 12.1   ,              12.4   ,              16   ,        0.6930   ,               97.0   ,                 12677   ,
2024-12-09 14:25:46 ,        1350.0   ,           1500.2   ,               65.7   ,        74.2   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.5   ,                   4.0   ,                 12.0   ,              12.4   ,              16   ,        0.6930   ,              100.0   ,                 12645   ,
2024-12-09 14:25:47 ,        1350.0   ,           1500.2   ,               65.8   ,        74.5   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.7   ,                   4.0   ,                 12.2   ,              12.4   ,              16   ,        0.6930   ,               79.0   ,                 12652   ,
2024-12-09 14:25:48 ,        1350.0   ,           1500.2   ,               65.7   ,        74.7   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.6   ,                   3.7   ,                 12.1   ,              12.4   ,              16   ,        0.6930   ,               82.0   ,                 12650   ,
2024-12-09 14:25:49 ,        1350.0   ,           1500.2   ,               65.5   ,        74.3   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.8   ,                   3.7   ,                 12.3   ,              12.5   ,              16   ,        0.6930   ,               78.0   ,                 12652   ,
2024-12-09 14:25:50 ,        1350.0   ,           1500.2   ,               65.4   ,        74.3   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.6   ,                   3.9   ,                 12.1   ,              12.4   ,              16   ,        0.6930   ,               82.0   ,                 12651   ,
2024-12-09 14:25:51 ,        1350.0   ,           1500.2   ,               65.2   ,        73.9   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.6   ,                   3.8   ,                 12.1   ,              12.4   ,              16   ,        0.6930   ,               71.0   ,                 12647   ,
2024-12-09 14:25:52 ,        1350.0   ,           1500.2   ,               64.9   ,        73.6   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.6   ,                   3.8   ,                 12.1   ,              12.4   ,              16   ,        0.6930   ,               77.0   ,                 12646   ,
2024-12-09 14:25:53 ,        1350.0   ,           1500.2   ,               64.6   ,        73.4   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.6   ,                   3.8   ,                 12.1   ,              12.4   ,              16   ,        0.6930   ,               78.0   ,                 12651   ,
2024-12-09 14:25:54 ,        1350.0   ,           1500.2   ,               64.8   ,        73.5   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.6   ,                   3.6   ,                 12.1   ,              12.4   ,              16   ,        0.6930   ,               77.0   ,                 12651   ,
2024-12-09 14:25:55 ,        1350.0   ,           1500.2   ,               64.6   ,        73.3   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.4   ,                   3.6   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               70.0   ,                 12651   ,
2024-12-09 14:25:56 ,        1350.0   ,           1500.2   ,               64.4   ,        73.2   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.5   ,                   3.7   ,                 12.0   ,              12.4   ,              16   ,        0.6930   ,               77.0   ,                 12648   ,
2024-12-09 14:25:57 ,        1350.0   ,           1500.2   ,               64.2   ,        73.0   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.4   ,                   3.6   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 12645   ,
2024-12-09 14:25:58 ,        1350.0   ,           1500.2   ,               64.0   ,        72.8   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.4   ,                   3.6   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 12645   ,
2024-12-09 14:25:59 ,        1350.0   ,           1500.2   ,               64.0   ,        72.8   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.5   ,                   3.6   ,                 12.0   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 12647   ,
2024-12-09 14:26:00 ,        1350.0   ,           1500.2   ,               63.8   ,        72.4   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.5   ,                   3.6   ,                 12.0   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 12643   ,
2024-12-09 14:26:01 ,        1350.0   ,           1500.2   ,               63.8   ,        72.4   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.5   ,                   3.7   ,                 12.0   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 12643   ,
2024-12-09 14:26:02 ,        1350.0   ,           1500.2   ,               63.6   ,        72.2   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.5   ,                   3.5   ,                 12.0   ,              12.4   ,              16   ,        0.6930   ,               75.0   ,                 12641   ,
2024-12-09 14:26:03 ,        1350.0   ,           1500.2   ,               63.5   ,        72.1   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.4   ,                   3.6   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               69.0   ,                 12641   ,
2024-12-09 14:26:04 ,        1350.0   ,           1500.2   ,               63.3   ,        72.0   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.4   ,                   3.5   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               70.0   ,                 12640   ,
2024-12-09 14:26:05 ,        1350.0   ,           1500.2   ,               63.3   ,        72.1   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.4   ,                   3.5   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               68.0   ,                 12643   ,
2024-12-09 14:26:06 ,        1350.0   ,           1500.2   ,               63.3   ,        72.0   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.3   ,                   3.5   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               69.0   ,                 12641   ,
2024-12-09 14:26:07 ,        1350.0   ,           1500.2   ,               63.2   ,        71.8   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.3   ,                   3.5   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               69.0   ,                 12642   ,
2024-12-09 14:26:08 ,        1350.0   ,           1500.2   ,               63.3   ,        71.8   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.3   ,                   3.5   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               68.0   ,                 12642   ,
2024-12-09 14:26:09 ,        1350.0   ,           1500.2   ,               63.1   ,        71.8   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.4   ,                   3.5   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               71.0   ,                 12642   ,
2024-12-09 14:26:10 ,        1350.0   ,           1500.2   ,               63.1   ,        71.5   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.4   ,                   3.4   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               70.0   ,                 12642   ,
2024-12-09 14:26:11 ,        1350.0   ,           1500.2   ,               63.1   ,        71.7   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.4   ,                   3.5   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               68.0   ,                 12637   ,
2024-12-09 14:26:12 ,        1350.0   ,           1500.2   ,               63.0   ,        71.6   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.3   ,                   3.4   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               69.0   ,                 12641   ,
2024-12-09 14:26:13 ,        1350.0   ,           1500.2   ,               62.8   ,        71.4   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.3   ,                   3.5   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               74.0   ,                 12640   ,
2024-12-09 14:26:14 ,        1350.0   ,           1500.2   ,               62.9   ,        71.5   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.4   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               68.0   ,                 12642   ,
2024-12-09 14:26:15 ,        1350.0   ,           1500.2   ,               62.8   ,        71.3   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.4   ,                   3.4   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               69.0   ,                 12640   ,
2024-12-09 14:26:16 ,        1350.0   ,           1500.2   ,               63.0   ,        71.7   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.4   ,                   3.7   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               92.0   ,                 12639   ,
2024-12-09 14:26:17 ,        1350.0   ,           1500.2   ,               63.3   ,        71.9   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.4   ,                   3.5   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               77.0   ,                 12642   ,
2024-12-09 14:26:18 ,        1350.0   ,           1500.2   ,               63.4   ,        72.2   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.4   ,                   3.7   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               74.0   ,                 12642   ,
2024-12-09 14:26:19 ,        1350.0   ,           1500.2   ,               63.4   ,        72.1   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.4   ,                   3.5   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               73.0   ,                 12658   ,
2024-12-09 14:26:20 ,        1350.0   ,           1500.2   ,               63.3   ,        72.0   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.4   ,                   3.5   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               77.0   ,                 12660   ,
2024-12-09 14:26:21 ,        1350.0   ,           1500.2   ,               63.3   ,        72.1   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.4   ,                   3.4   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               75.0   ,                 12663   ,
2024-12-09 14:26:22 ,        1350.0   ,           1500.2   ,               63.2   ,        71.9   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.5   ,                   3.6   ,                 12.0   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 12663   ,
2024-12-09 14:26:23 ,        1350.0   ,           1500.2   ,               63.1   ,        71.9   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.3   ,                   3.5   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 12665   ,
2024-12-09 14:26:24 ,        1350.0   ,           1500.2   ,               63.0   ,        71.7   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.4   ,                   3.5   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               71.0   ,                 12663   ,
2024-12-09 14:26:25 ,        1350.0   ,           1500.2   ,               62.9   ,        71.7   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.3   ,                   3.4   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               74.0   ,                 12665   ,
2024-12-09 14:26:26 ,        1350.0   ,           1500.2   ,               62.9   ,        71.5   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.3   ,                   3.5   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 12664   ,
2024-12-09 14:26:27 ,        1350.0   ,           1500.2   ,               62.8   ,        71.3   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.5   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               74.0   ,                 12663   ,
2024-12-09 14:26:28 ,        1350.0   ,           1500.2   ,               62.6   ,        71.4   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.4   ,                   3.6   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               75.0   ,                 12661   ,
2024-12-09 14:26:29 ,        1350.0   ,           1500.2   ,               62.7   ,        71.4   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.5   ,                   3.5   ,                 12.0   ,              12.4   ,              16   ,        0.6930   ,               64.0   ,                 12658   ,
2024-12-09 14:26:30 ,        1350.0   ,           1500.2   ,               62.9   ,        71.6   ,            300   ,          1   ,                        0   ,                   0   ,                    0   ,               15.4   ,                   3.5   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               77.0   ,                 12667   ,
2024-12-09 14:26:31 ,        1350.0   ,           1500.2   ,               62.9   ,        71.6   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.3   ,                   3.6   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               70.0   ,                 12651   ,
2024-12-09 14:26:32 ,        1350.0   ,           1500.2   ,               62.7   ,        71.2   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.3   ,                   3.6   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               69.0   ,                 12654   ,
2024-12-09 14:26:33 ,        1350.0   ,           1500.2   ,               62.7   ,        71.3   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.3   ,                   3.5   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               69.0   ,                 12652   ,
2024-12-09 14:26:34 ,        1350.0   ,           1500.2   ,               62.7   ,        71.4   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.3   ,                   3.5   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               67.0   ,                 12652   ,
2024-12-09 14:26:35 ,        1350.0   ,           1500.2   ,               62.6   ,        71.3   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.3   ,                   3.5   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               67.0   ,                 12651   ,
2024-12-09 14:26:36 ,        1350.0   ,           1500.2   ,               62.6   ,        71.2   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.4   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               69.0   ,                 12652   ,
2024-12-09 14:26:37 ,        1350.0   ,           1500.2   ,               62.5   ,        71.3   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.4   ,                   3.4   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               64.0   ,                 12649   ,
2024-12-09 14:26:38 ,        1350.0   ,           1500.2   ,               62.5   ,        71.1   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.4   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               67.0   ,                 12649   ,
2024-12-09 14:26:39 ,        1350.0   ,           1500.2   ,               62.3   ,        71.1   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.4   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               75.0   ,                 12626   ,
2024-12-09 14:26:40 ,        1350.0   ,           1500.2   ,               62.2   ,        70.8   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.4   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               73.0   ,                 12624   ,
2024-12-09 14:26:41 ,        1350.0   ,           1500.2   ,               62.2   ,        70.8   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.1   ,                   3.4   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 12626   ,
2024-12-09 14:26:43 ,        1350.0   ,           1500.2   ,               62.1   ,        70.7   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.4   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               73.0   ,                 12622   ,
2024-12-09 14:26:44 ,        1350.0   ,           1500.2   ,               62.0   ,        70.6   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.1   ,                   3.4   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               78.0   ,                 12624   ,
2024-12-09 14:26:45 ,        1350.0   ,           1500.2   ,               62.2   ,        70.9   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.4   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               73.0   ,                 12624   ,
2024-12-09 14:26:46 ,        1350.0   ,           1500.2   ,               62.1   ,        70.7   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.4   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 12624   ,
2024-12-09 14:26:47 ,        1350.0   ,           1500.2   ,               61.9   ,        70.5   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.3   ,                   3.4   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               73.0   ,                 12623   ,
2024-12-09 14:26:48 ,        1350.0   ,           1500.2   ,               62.0   ,        70.6   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.3   ,                   3.5   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               74.0   ,                 12640   ,
2024-12-09 14:26:49 ,        1350.0   ,           1500.2   ,               61.8   ,        70.4   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.3   ,                   3.4   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               66.0   ,                 12641   ,
2024-12-09 14:26:50 ,        1350.0   ,           1500.2   ,               61.8   ,        70.5   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.4   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               61.0   ,                 12641   ,
